created_at,created_at_seconds,full_text,id,lang,score,user
Mon Jun 04 09:25:06 +0000 2018,1528104306.0,"Apple WWDC 2018 predictions: Here's what business users can expect
https://t.co/CQGpSI6BQ7
#Apple #WWDC #iOS https://t.co/pB7qjyY2G1",1003568313744723968,en,3.0,Merle
Mon Jun 04 09:24:54 +0000 2018,1528104294.0,"RT @SpirosMargaris: #Siri sucks, but #Apple has a big chance

 to fix it at #WWDC2018 

https://t.co/V2RRHcM3ta #fintech #insurtech #AI #Ar…",1003568266651070464,en,1.0,Spiros Margaris
Mon Jun 04 09:23:59 +0000 2018,1528104239.0,Rediscovering #Apple's 1987 #Identity Guidelines https://t.co/EN7q7Q5kBg by @zhenpixels https://t.co/ksCgq1tO05,1003568035112869888,en,3.0,Lucas Rincón
Mon Jun 04 09:23:19 +0000 2018,1528104199.0,"#Facebook reportedly gave personal data to 60 companies including #Apple, #Amazon and #Samsung  https://t.co/sH0RlHRVa9",1003567867592355840,en,3.0,Darren Hayes
Mon Jun 04 09:22:44 +0000 2018,1528104164.0,More #Bluewater #architecture from yesterday’s #Apple photo walk #todayatapple https://t.co/8wf1pFyxu5 https://t.co/Ha4TH9OGIm,1003567718283476992,en,,James M
Mon Jun 04 09:22:36 +0000 2018,1528104156.0,#Apple spotlights young developers ahead of WWDC https://t.co/lMRu2ZVd4J https://t.co/YqyP1NFfTp,1003567688407486464,en,,DIY World
Mon Jun 04 09:22:34 +0000 2018,1528104154.0,"Lying on the beach, hot summer day, listening to our newest release 🎶🔥
Stream it here : https://t.co/NAZXBjIuv6⠀
-⠀
-⠀
-⠀
- ⠀
#FadedColours #release #trance #trancefamily #progressive #progressivetrance #enhanced #beatport #spotify #apple #EDM #summer #hot #beach https://t.co/PeOS4Xgi2P",1003567676806098944,en,,Noise Zoo
Mon Jun 04 09:22:10 +0000 2018,1528104130.0,2 FREE DONUTS w purchase of a Dozen DONUTS today!! #maplebacon #chocolate #peanutbutter #peanut #strawberry #raspberry #keylime #redvelvet #apple #cherry #lemon #cinnamon #coconut #mondays #mondaymotivation #Donuts https://t.co/lR02cl2r1p,1003567575756886016,en,,Paula's Donuts
Mon Jun 04 09:21:38 +0000 2018,1528104098.0,"🌹🌹🌹I hope #Applesupport to support me for sign in iTune, iMessage, FaceTime, #AppleMusic and so on in #Iran .  I like #Apple so much.🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹 https://t.co/FewGI5Xkwa",1003567442113781761,en,,The Persian Gulf
Mon Jun 04 09:20:40 +0000 2018,1528104040.0,"RT @WestwardIT: WWDC 2018 starts today, what can we expect? It's going to be all about operating systems, we will no doubt be hearing about…",1003567201771761664,en,,Colin Munday
Mon Jun 04 09:20:19 +0000 2018,1528104019.0,#Apple spotlights young #developers ahead of WWDC: One day before Apple CEO Tim… https://t.co/0llJBvVmeg @Feelib,1003567113121001472,en,,FeeliB
Mon Jun 04 09:20:15 +0000 2018,1528104015.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003567096360587264,en,,Cumbria Weather
Mon Jun 04 09:20:10 +0000 2018,1528104010.0,"5% OFF #sale #save #ipad #apple @amazon @apple Apple iPad with WiFi, 32GB, Space Gray (2017 Model) https://t.co/j5QzlqGyDY https://t.co/Pv7lUGUZSV",1003567072532721665,en,,Best daily discounts
Mon Jun 04 09:20:07 +0000 2018,1528104007.0,"Apple Leaks Video of macOS 10.14 Showing Xcode 10 With Dark Mode, News App, and More 
#Apple #MacOS #OSX #Xcode #DarkMode #News #App #Leak #Tech #News 
https://t.co/lC3qP9ZGQX",1003567063212937217,en,,HackLifed
Mon Jun 04 09:19:45 +0000 2018,1528103985.0,"RT @bankof_memories: 📝 Apple Patent Filing Hints at Blockchain Use

A new patent application from U.S. electronics giant #Apple 🍏 points to…",1003566970145472512,en,,Галина Кудрявцева
Mon Jun 04 09:18:56 +0000 2018,1528103936.0,"I hate to say it but I am considering switching from #Apple to #Android  since #telegram has been blocking 90% of my groups because of IOS, I’ve lost a lot of contact with furs",1003566763710271489,en,,Praxis wolfy
Mon Jun 04 09:17:56 +0000 2018,1528103876.0,Day before WWDC I’ve decided to upgrade to High Sierra finally. #apple,1003566510177071104,en,,Howie
Mon Jun 04 09:16:10 +0000 2018,1528103770.0,"Strengthening our global #AI R&amp;D capabilities
https://t.co/juybi4YMbV of your choice #apple #icloud #iphone #cloudunlock",1003566067606872064,en,,Mr Cloud Unlock
Mon Jun 04 09:16:09 +0000 2018,1528103769.0,"#facebook reportedly gave personal #data to 60 companies including #apple, #amazon and #samsung https://t.co/1Smev1HuwY",1003566064226140160,en,,Byte Funding
Mon Jun 04 09:15:49 +0000 2018,1528103749.0,"Who’s going to be watching the #WWDC2018 at 6pm Tonight 
#Apple #tech",1003565979522289664,en,,Friend of tech
Mon Jun 04 09:15:23 +0000 2018,1528103723.0,"Report: #Facebook gave #Apple, #Samsung broad access to user #data https://t.co/iVmDRWDRnE https://t.co/gBNS4aU03A",1003565868419149824,en,,jpeMEDIA
Mon Jun 04 09:15:16 +0000 2018,1528103716.0,RT @shanekeithclark: @AdrianSouth999 @swasFT @Ken_Wenman excellent work re the jrcalc app launched yesterday - often we forget to give prai…,1003565840577515522,en,,Aimer Media
Mon Jun 04 09:14:31 +0000 2018,1528103671.0,"What would you love to hear more about at today's #WWDC 2018 keynote. More about iOS12, new iPad pro? AirPower? Full schedule here..https://t.co/caJSLOc6iB
I would love to see a new mac mini, it's been over 4 years!
10:00 - 12:00 GMT-7 (CA)
18:00 - 20:00 BST (LON)
#Apple #WWDC18",1003565653775831040,en,,eAdvice & Services
Mon Jun 04 09:14:19 +0000 2018,1528103659.0,#Apple May Not Be Quite as Outraged About #Privacy as Tim Cook Pretends https://t.co/BTIhrcdp9U #GDPR #DataProtection,1003565602726928385,en,,Bill Mew
Mon Jun 04 09:13:45 +0000 2018,1528103625.0,Just one upped all the people who have texted in bed and dropped their phone on their face by dropping my laptop on mine...#apple #ouch #firstworldproblems #itslipped #mondays,1003565458572931072,en,,Emma Johnson
Mon Jun 04 09:13:31 +0000 2018,1528103611.0,"RT @Last_Real_1: Anyone still on #Facebook doesn't give a shit about their privacy being taken away by Big Co. Crazy, they have been caught…",1003565399248719872,en,,TechnoJeder BigData
Mon Jun 04 09:13:19 +0000 2018,1528103599.0,"RT @WestwardIT: WWDC 2018 starts today, what can we expect? It's going to be all about operating systems, we will no doubt be hearing about…",1003565349030293504,en,,Adam Clark
Mon Jun 04 09:12:36 +0000 2018,1528103556.0,I swear to god if iOS12 doesn’t have dark mode ... #WWDC2018 #apple #iPhoneX #iPhone @briantong @EveryApplePro @ijustine @CNET @iupdateos #iOS #iOS12,1003565171233689600,en,,Jake Maidment
Mon Jun 04 09:12:33 +0000 2018,1528103553.0,"RT @WestwardIT: WWDC 2018 starts today, what can we expect? It's going to be all about operating systems, we will no doubt be hearing about…",1003565156033531904,en,,The Web Workshop
Mon Jun 04 09:12:15 +0000 2018,1528103535.0,"Anyone still on #Facebook doesn't give a shit about their privacy being taken away by Big Co. Crazy, they have been caught numerous times selling people personally identifying data (most recently to #Apple and #Samsung. I don't know why people remain on that platform.",1003565082096349185,en,,Urban Integrious
Mon Jun 04 09:12:05 +0000 2018,1528103525.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003565039096336384,en,,Kirsty Lou
Mon Jun 04 09:11:18 +0000 2018,1528103478.0,"Report: #Facebook gave #Apple, #Samsung broad access to user #data: #Facebook may have violated a 2011 FTC consent degree by giving #Apple, #Samsung, #BlackBerry and other device makers detailed access to user #data, according to the New York Times. The… https://t.co/96q1kfOMoJ",1003564840663650304,en,,MobiPrice.in
Mon Jun 04 09:11:15 +0000 2018,1528103475.0,"RT @fabsanchezp: #WWDC2018 #iOS12 #macOS14
Things might announce at #Apple #WWDC18 are:
1: iOS12
2: macOS14
3: Mac mini
4: Mac Pro
5: MacBo…",1003564831687888896,en,,Abiradama Sudayasa
Mon Jun 04 09:10:10 +0000 2018,1528103410.0,"Glass #Apple Paperweights Green Red Shiny Set of 2 Imitation #Fruits 4""H x 3.5""W | eBay 
https://t.co/JRFT834CYU
(Tweeted via https://t.co/c5MH36qZld) https://t.co/SbDY7eZPuZ",1003564555807494144,en,,Miss Katie's
Mon Jun 04 09:09:58 +0000 2018,1528103398.0,"RT @evankirstel: #Tesla, #Amazon, #Apple, #Waymo, #GM, #Ford... who is leading the self-driving car race? #AI #ArtificialIntelligence #Mach…",1003564506168070144,en,,Fernando Cuenca
Mon Jun 04 09:09:56 +0000 2018,1528103396.0,"RT @evankirstel: #Tesla, #Amazon, #Apple, #Waymo, #GM, #Ford... who is leading the self-driving car race? #AI #ArtificialIntelligence #Mach…",1003564500342198272,en,,Alex
Mon Jun 04 09:09:46 +0000 2018,1528103386.0,MASAKI YODA -GO TO SKY- on #Apple music https://t.co/NAlYI80VGK #music #listen #Japan #information,1003564455945383936,en,,spotify_mars
Mon Jun 04 09:09:43 +0000 2018,1528103383.0,"The newspaper revealed Sunday that Facebook had formed at least 60 data-sharing partnerships with device makers including #Apple Amazon, #Microsoft and #Samsung over the last 10 years. https://t.co/Dc1qpPIuCk",1003564446193766400,en,,Spectrum News
Mon Jun 04 09:09:40 +0000 2018,1528103380.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003564429844377600,en,,Jillie&Den
Mon Jun 04 09:09:37 +0000 2018,1528103377.0,MASAKI YODA -thought- on #Apple music https://t.co/HslchwsEFo #music #listen #Japan #information,1003564417865269250,en,,spotify_mars
Mon Jun 04 09:09:11 +0000 2018,1528103351.0,How was it to transition from a MacBook Air to a 2017 iPad? The answers on my blog. Check it out! #Apple #iPad #productivity #tek https://t.co/rThMM2142y,1003564308897419264,en,,Ricardo Peixoto
Mon Jun 04 09:09:01 +0000 2018,1528103341.0,Facebook Gave Device Makers Deep Access to Data on Users and Friends https://t.co/KMU2lOWt6T #facebook #smartphone #DataAnalytics #Apple #Samsung @facebook @Apple @SamsungMobile,1003564269319983104,en,,Carsten Bolk
Mon Jun 04 09:08:35 +0000 2018,1528103315.0,If true. The new iPhone will look great 👍🏼 #iPhone #Innovation #Apple  https://t.co/QK7gWKyqy6,1003564157604638720,en,,Chris De Abreu
Mon Jun 04 09:08:31 +0000 2018,1528103311.0,MASAKI YODA -GO TO SKY- on #Apple music https://t.co/5wwJzt560s #music #listen #Japan #information #音楽情報,1003564141578092545,en,,MARS PROJECT MP3
Mon Jun 04 09:08:22 +0000 2018,1528103302.0,MASAKI YODA -thought- on #Apple music https://t.co/IgMJqrJQqA #music #listen #Japan #information,1003564103510605824,en,,MARS PROJECT MP3
Mon Jun 04 09:07:21 +0000 2018,1528103241.0,MASAKI YODA -Sky high- on #Apple music https://t.co/vNzyGqDx0m #music #listen #Japan #information,1003563847293157376,en,,world_on_mars
Mon Jun 04 09:07:12 +0000 2018,1528103232.0,MASAKI YODA -thought- on #Apple music https://t.co/I0EeCsuvKp #music #listen #Japan #information,1003563809200484353,en,,world_on_mars
Mon Jun 04 09:06:01 +0000 2018,1528103161.0,"WWDC 2018 is today, keynote is at 6pm UK time. There is zero stock available of the Mac Pro, which suggests there may be a new Mac Pro on the way! We're looking forward to the 'and finally...' part! We'll let you know about anything exciting asap #WWDC18 #apple #Leasing https://t.co/zBiNxC6En1",1003563512797581313,en,,HardSoft Computers
Mon Jun 04 09:05:54 +0000 2018,1528103154.0,RT @arthr: Will there be a multi-core/32gb ram MacBook Pro announcement today.. 🤞 #apple #wwdc https://t.co/pBnfn85Bor,1003563484750245889,en,,Eclectic Method
Mon Jun 04 09:05:53 +0000 2018,1528103153.0,How To Check Your Mac For Viruses? https://t.co/7ZFFiyUq3C #HowTo #TechTips #MacOS #Mac #Apple #Virus #TechNews #SystweakAntiMalware #AntiMalware #adware #spyware https://t.co/tFvMyJzXGJ,1003563479398141952,en,,Systweak Software
Mon Jun 04 09:05:22 +0000 2018,1528103122.0,The CFRN Emini Daily Futures is out! https://t.co/ja3zSlJqgn #apple,1003563348015960066,en,,DeWayne Reeves
Mon Jun 04 09:05:17 +0000 2018,1528103117.0,Vintage #Apple T Shirt 80's 90's Mac #Macintosh Steve Jobs Size Large VERY RARE! https://t.co/hnH4FFQwlJ,1003563330273853440,en,,Apple Freak
Mon Jun 04 09:05:12 +0000 2018,1528103112.0,MASAKI YODA -Sky high- on #Apple music https://t.co/QlADCXzejz #music #listen #Japan #information,1003563306974494720,en,,Label MARS PROJECT
Mon Jun 04 09:05:07 +0000 2018,1528103107.0,"The great debate to buy a Surface Pro or iPad Pro? Surface Pro has the advantage of providing full desktop support for Epic EMR, iPad pro looks for efficient and a perfect companion to the MacBook. Thoughts #Apple #Microsoft",1003563285747204096,en,,Sameed
Mon Jun 04 09:05:03 +0000 2018,1528103103.0,Very very Berry -The Importance of Love- on #Apple music(JP) https://t.co/pwHnwaZWkX (JP LargestClassSite 2013/3 #1) 2013/3 https://t.co/ft94atu5fl,1003563268982562816,en,,Label MARS PROJECT
Mon Jun 04 09:05:01 +0000 2018,1528103101.0,#Apple seen as slightly more beneficial to society than #Facebook @ CNET #منارة_التقنية https://t.co/r3hgFlYoKe,1003563261571354624,en,,منارة التقنية
Mon Jun 04 09:05:00 +0000 2018,1528103100.0,"Is #Apple ready to take on #Netflix?
👉https://t.co/LyE4IFG5Xt
#streaming",1003563258492661761,en,,Frank Merkel 👾
Mon Jun 04 09:04:54 +0000 2018,1528103094.0,MASAKI YODA -thought- on #Apple music https://t.co/tHjw3SxoDk #music #listen #Japan #information,1003563231137263616,en,,Label MARS PROJECT
Mon Jun 04 09:03:49 +0000 2018,1528103029.0,"RT @HispanV: You can buy 1 account and have multi connections  at the same time

DM me for creation of account

  #IPSec , #L2PT , #PPTP ,…",1003562959212285957,en,,strongSwan.net
Mon Jun 04 09:03:36 +0000 2018,1528103016.0,Will there be a multi-core/32gb ram MacBook Pro announcement today.. 🤞 #apple #wwdc https://t.co/pBnfn85Bor,1003562903260291072,en,,Arthr
Mon Jun 04 09:03:25 +0000 2018,1528103005.0,"How to Watch the Live Stream of ##Apple’s WWDC 2018, What To Expect https://t.co/PgE6Wx0gig #pctechmagazine",1003562860369334272,en,,PC Tech Magazine
Mon Jun 04 09:02:25 +0000 2018,1528102945.0,#Apple Shooter - Slingshot Knockdown Shooting Games - Apple shooter game https://t.co/9xLvgV9mg2 via @YouTube,1003562607138095104,en,,Anisur Rahman Shahin
Mon Jun 04 09:02:17 +0000 2018,1528102937.0,"Report: #Facebook gave #Apple, #Samsung broad access to user #data: #Facebook may have violated a 2011 FTC consent degree by giving #Apple, #Samsung, #BlackBerry and other device makers detailed access to user #data, according to the New York Times. The… https://t.co/tW7nYbietC",1003562573369769985,en,,Electropage
Mon Jun 04 09:02:12 +0000 2018,1528102932.0,"Another data breach! @Facebook allowed #Apple, #Samsung, 58 other device makers to access your personal data https://t.co/odkCYUTnKS",1003562551068672002,en,,NexGen Research
Mon Jun 04 09:01:27 +0000 2018,1528102887.0,"New #MacBookPro with 6 cores &amp; 32GB RAM to debut at #WWDC 2018?
https://t.co/Zcwrm7OygO
#Apple #MacBook",1003562363457622017,en,,Christian Rosnes
Mon Jun 04 09:01:23 +0000 2018,1528102883.0,"RT @bsindia: Another data breach! @Facebook allowed #Apple, #Samsung, 58 other device makers to access your personal data https://t.co/pS8L…",1003562346588106753,en,,Yash Shinde
Mon Jun 04 09:01:21 +0000 2018,1528102881.0,"RT @bsindia: Another data breach! @Facebook allowed #Apple, #Samsung, 58 other device makers to access your personal data https://t.co/pS8L…",1003562337553412096,en,,Sanjay Mehta 🇮🇳
Mon Jun 04 09:01:16 +0000 2018,1528102876.0,"One reason why I prefer #android to #Apple is because when you turn the volume down on a video, the icon doesn't sit there like an arrogant prick for an annoying amount of time, making me miss half the video @Samsung @Apple",1003562318284783618,en,,James Pace
Mon Jun 04 09:00:51 +0000 2018,1528102851.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003562212923985921,en,,🍀Jacki Charles 🐞☘🍀📖🍷🍴🏃💃
Mon Jun 04 09:00:50 +0000 2018,1528102850.0,"#Facebook removes trending news, #Apple’s upcoming WWDC18, #BlackBerry’s new Key2 #smartphone. It’s all the #tech news that’s popular this week. #HashtagTrending https://t.co/3mUhjFYND9",1003562207425323010,en,,IT World Canada
Mon Jun 04 09:00:35 +0000 2018,1528102835.0,"It's June 04, 2018 at 05:00AM, #Apple #iPhone #Unlocking Prices has #dropped.Time #now to get it #unlocked Swiftunlock https://t.co/mXGpD3bbso",1003562147010547712,en,,SWIFT Unlock
Mon Jun 04 09:00:27 +0000 2018,1528102827.0,#Apple signs Deal With #Volkswagen for #Driverless Cars https://t.co/dh16F8Osoj https://t.co/DrpfIIIa80,1003562111832870912,en,,Andrea Casarin
Mon Jun 04 09:00:19 +0000 2018,1528102819.0,"WWDC 2018 starts today, what can we expect? It's going to be all about operating systems, we will no doubt be hearing about all of the latest Apple operating systems iOS, macOS, watchOS and tvOS #WWDC #Apple #iOS #macOS #watchOS #tvOS https://t.co/mhudJ7mnMO https://t.co/ddZxJ3T5GU",1003562078144167936,en,,Westward IT
Mon Jun 04 09:00:15 +0000 2018,1528102815.0,"See the leaked Motorola One Power show off an iPhone X-style notch 
#Motorola #iPhoneX #Notch #OnePower #Android #Smartphone #Tech #Report #Technology #Apple #iPhone #91Mobiles https://t.co/zgPetN1qXI",1003562061157236736,en,,HackLifed
Mon Jun 04 09:00:10 +0000 2018,1528102810.0,Clean Your Windows 10 PC Without Using Ccleaner https://t.co/lPPoGAdXWz #pc #laptop #cleaner #WindowsUpdate #microsoft #hp #lenovo #apple #tech #tips #tricks #howto #TrendingNow #trending #wikimonks https://t.co/d3uNAc4aCb,1003562039900561408,en,,Kannan P
Mon Jun 04 09:00:07 +0000 2018,1528102807.0,#Apple to launch its own ‘digital health’ features in# iOS 12: https://t.co/SKAg8GC13D,1003562026751418368,en,,PYMNTS
Mon Jun 04 08:59:39 +0000 2018,1528102779.0,"RT @AR72014: #wallpaper #homescreen #lockscreen #iOS 
#Apple #WWDC2018 #WWDC18 

today is the day of Apple WWD18 !! download wallpapers for…",1003561912829964290,en,,Ashish Goyal
Mon Jun 04 08:59:10 +0000 2018,1528102750.0,"RT @Letitbrew1: #MondayMotivation ""Given enough #coffee, I could rule the #world...""

#Tea #Travel #Photography #Food #Sandwich #NotJustLak…",1003561790414999557,en,,Lizzy Ali
Mon Jun 04 08:58:42 +0000 2018,1528102722.0,"HomePod is out of this world. Phenomenal sound, time to say good bye to Sonos. #homepod #love #music #apple #sonos #spotify #applemusic #applefan #technology https://t.co/xbETBAeSdx https://t.co/hS70QSOucn",1003561671254831104,en,,Matt Wills
